WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
13743,20160310,0052,11,BKN240, ,10.00, , , ,61, ,16.1, ,55, ,12.5, ,49, ,9.4, , 65, ,13, ,170, , , ,30.00, , , , , ,30.07, ,AA, , , ,30.07, 
13743,20160310,0152,11,SCT250, ,10.00, , , ,58, ,14.4, ,53, ,11.8, ,49, ,9.4, , 72, , 8, ,170, , , ,30.01, , , , , ,30.08, ,AA, , , ,30.08, 
13743,20160310,0252,11,BKN240, ,10.00, , , ,60, ,15.6, ,55, ,12.5, ,50, ,10.0, , 70, ,11, ,170, , , ,30.00, , , , , ,30.07, ,AA, , , ,30.07, 
13743,20160310,0352,11,BKN230, ,10.00, , , ,61, ,16.1, ,55, ,12.8, ,50, ,10.0, , 67, ,11, ,180, , , ,30.00, , , , , ,30.07, ,AA, , , ,30.07, 
13743,20160310,0452,11,OVC250, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, , 9, ,190, , , ,30.01, , , , , ,30.08, ,AA, , , ,30.08, 
13743,20160310,0552,11,FEW150 BKN250, ,10.00, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, , 78, , 9, ,180, , , ,30.01, , , , , ,30.08, ,AA, , , ,30.08, 
13743,20160310,0652,11,FEW150 BKN250, ,10.00, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, , 80, , 8, ,180, , , ,30.02, , , , , ,30.09, ,AA, , , ,30.09, 
13743,20160310,0752,11,FEW150 OVC230, ,10.00, , , ,60, ,15.6, ,56, ,13.1, ,52, ,11.1, , 75, , 9, ,180, , , ,30.03, , , , , ,30.09, ,AA, , , ,30.10, 
13743,20160310,0852,11,FEW150 OVC230, ,10.00, , , ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, , 68, , 8, ,190, , , ,30.03, , , , , ,30.10, ,AA, , , ,30.10, 
13743,20160310,0952,11,FEW150 OVC230, ,10.00, , , ,70, ,21.1, ,61, ,15.9, ,54, ,12.2, , 57, , 9, ,200, , , ,30.05, , , , , ,30.11, ,AA, , , ,30.12, 
13743,20160310,1052,11,FEW150 OVC250, ,10.00, , , ,69, ,20.6, ,60, ,15.7, ,54, ,12.2, , 59, ,13, ,170, , , ,30.02, , , , , ,30.09, ,AA, , , ,30.09, 
13743,20160310,1152,11,FEW150 OVC230, ,10.00, , , ,70, ,21.1, ,61, ,15.9, ,54, ,12.2, , 57, ,13, ,170, , , ,30.00, , , , , ,30.07, ,AA, , , ,30.07, 
13743,20160310,1252,11,OVC240, ,10.00, , , ,70, ,21.1, ,61, ,15.9, ,54, ,12.2, , 57, ,10, ,180, , , ,29.97, , , , , ,30.03, ,AA, , , ,30.04, 
13743,20160310,1352,11,FEW160 OVC250, ,10.00, , , ,76, ,24.4, ,64, ,17.5, ,55, ,12.8, , 48, ,15, ,200, , , ,29.93, , , , , ,30.00, ,AA, , , ,30.00, 
13743,20160310,1452,11,FEW160 OVC250, ,10.00, , , ,76, ,24.4, ,63, ,17.2, ,54, ,12.2, , 47, ,15, ,180, , , ,29.91, , , , , ,29.98, ,AA, , , ,29.98, 
13743,20160310,1552,11,FEW170 BKN220, ,10.00, , , ,78, ,25.6, ,64, ,17.6, ,54, ,12.2, , 44, ,17, ,210, ,21, ,29.89, , , , , ,29.96, ,AA, , , ,29.96, 
13743,20160310,1652,11,FEW180 BKN250, ,10.00, , , ,76, ,24.4, ,64, ,17.5, ,55, ,12.8, , 48, ,20, ,190, ,25, ,29.88, , , , , ,29.94, ,AA, , , ,29.95, 
13743,20160310,1752,11,FEW190 BKN240, ,10.00, , , ,72, ,22.2, ,62, ,16.6, ,55, ,12.8, , 55, , 9, ,190, , , ,29.88, , , , , ,29.95, ,AA, , , ,29.95, 
13743,20160310,1852,11,FEW200 BKN250, ,10.00, , , ,71, ,21.7, ,61, ,16.1, ,54, ,12.2, , 55, ,10, ,190, , , ,29.88, , , , , ,29.95, ,AA, , , ,29.95, 
13743,20160310,1952,11,FEW210 BKN250, ,10.00, , , ,68, ,20.0, ,60, ,15.5, ,54, ,12.2, , 61, , 9, ,190, , , ,29.88, , , , , ,29.94, ,AA, , , ,29.95, 
13743,20160310,2052,11,BKN250, ,10.00, , , ,72, ,22.2, ,62, ,16.3, ,54, ,12.2, , 53, ,14, ,210, , , ,29.88, , , , , ,29.95, ,AA, , , ,29.95, 
13743,20160310,2152,11,SCT250, ,10.00, , , ,72, ,22.2, ,62, ,16.3, ,54, ,12.2, , 53, ,14, ,210, , , ,29.88, , , , , ,29.94, ,AA, , , ,29.95, 
13743,20160310,2252,11,BKN250, ,10.00, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, , 63, ,10, ,190, , , ,29.86, , , , , ,29.93, ,AA, , , ,29.93, 
13743,20160310,2352,11,OVC250, ,10.00, , , ,70, ,21.1, ,61, ,16.2, ,55, ,12.8, , 59, ,11, ,210, , , ,29.86, , , , , ,29.93, ,AA, , , ,29.93, 
13743,20160311,0052,11,OVC220, ,10.00, , , ,71, ,21.7, ,62, ,16.4, ,55, ,12.8, , 57, ,10, ,230, , , ,29.86, , , , , ,29.93, ,AA, , , ,29.93, 
13743,20160311,0152,11,OVC200, ,10.00, , , ,69, ,20.6, ,61, ,16.0, ,55, ,12.8, , 61, , 7, ,230, , , ,29.86, , , , , ,29.93, ,AA, , , ,29.93, 
13743,20160311,0252,11,BKN110 OVC140, ,10.00, ,-RA, ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, , 7, ,330, , , ,29.88, , , , , ,29.94, ,AA, ,  T, ,29.95, 
13743,20160311,0352,11,BKN080 OVC110, ,10.00, , , ,70, ,21.1, ,61, ,16.2, ,55, ,12.8, , 59, ,10, ,290, , , ,29.89, , , , , ,29.96, ,AA, ,  T, ,29.96, 
13743,20160311,0452,11,OVC075, ,10.00, , , ,68, ,20.0, ,60, ,15.8, ,55, ,12.8, , 63, , 5, ,270, , , ,29.90, , , , , ,29.97, ,AA, , , ,29.97, 
13743,20160311,0552,11,OVC060, ,10.00, , , ,67, ,19.4, ,60, ,15.6, ,55, ,12.8, , 66, ,21, ,350, ,25, ,29.97, , , , , ,30.03, ,AA, , , ,30.04, 
13743,20160311,0614,11,BKN036 OVC060, ,10.00, , , ,64, ,17.8, ,57, ,14.0, ,52, ,11.1, , 65, ,20, ,010, ,31, ,30.01, , , , , ,M, ,SP, , , ,30.08, 
13743,20160311,0652,11,OVC045, ,10.00, , , ,62, ,16.7, ,56, ,13.0, ,50, ,10.0, , 65, ,22, ,360, ,26, ,30.03, , , , , ,30.10, ,AA, , , ,30.10, 
13743,20160311,0752,11,BKN050, ,10.00, , , ,61, ,16.1, ,55, ,12.8, ,50, ,10.0, , 67, , 6, ,040, , , ,30.04, , , , , ,30.11, ,AA, , , ,30.11, 
13743,20160311,0852,11,BKN065, ,10.00, , , ,62, ,16.7, ,56, ,13.3, ,51, ,10.6, , 67, ,11, ,350, , , ,30.10, , , , , ,30.16, ,AA, , , ,30.17, 
13743,20160311,0952,11,BKN065 BKN085, ,10.00, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, , 63, , 9, ,360, , , ,30.11, , , , , ,30.18, ,AA, , , ,30.18, 
13743,20160311,1052,11,FEW035 BKN065 BKN100, ,10.00, , , ,65, ,18.3, ,57, ,14.0, ,51, ,10.6, , 61, , 8, ,330, , , ,30.11, , , , , ,30.18, ,AA, , , ,30.18, 
13743,20160311,1152,11,SCT035 BKN065 BKN100, ,10.00, , , ,68, ,20.0, ,59, ,14.7, ,51, ,10.6, , 55, ,10, ,330, , , ,30.13, , , , , ,30.20, ,AA, , , ,30.20, 
13743,20160311,1252,11,SCT040 BKN100 BKN250, ,10.00, , , ,70, ,21.1, ,59, ,14.9, ,50, ,10.0, , 49, , 9, ,020, , , ,30.12, , , , , ,30.19, ,AA, , , ,30.19, 
13743,20160311,1352,11,FEW045 BKN100 BKN250, ,10.00, , , ,70, ,21.1, ,58, ,14.3, ,48, ,8.9, , 46, , 8, ,300, , , ,30.11, , , , , ,30.18, ,AA, , , ,30.18, 
13743,20160311,1452,11,FEW045 BKN100 BKN250, ,10.00, , , ,73, ,22.8, ,59, ,15.0, ,48, ,8.9, , 41, , 7, ,320, , , ,30.12, , , , , ,30.19, ,AA, , , ,30.19, 
13743,20160311,1552,11,FEW055 FEW110 BKN250, ,10.00, , , ,73, ,22.8, ,57, ,14.1, ,44, ,6.7, , 35, ,13, ,340, ,17, ,30.12, , , , , ,30.19, ,AA, , , ,30.19, 
13743,20160311,1652,11,FEW010 FEW065 FEW120, ,10.00, , , ,71, ,21.7, ,56, ,13.2, ,42, ,5.6, , 35, ,10, ,330, , , ,30.14, , , , , ,30.21, ,AA, , , ,30.21, 
13743,20160311,1752,11,FEW075 FEW130 BKN250, ,10.00, , , ,69, ,20.6, ,55, ,12.7, ,42, ,5.6, , 38, ,11, ,310, , , ,30.16, , , , , ,30.23, ,AA, , , ,30.23, 
13743,20160311,1852,11,FEW140 BKN250, ,10.00, , , ,68, ,20.0, ,53, ,11.6, ,38, ,3.3, , 33, , 9, ,320, , , ,30.19, , , , , ,30.25, ,AA, , , ,30.26, 
13743,20160311,1952,11,FEW150 BKN250, ,10.00, , , ,64, ,17.8, ,52, ,11.1, ,40, ,4.4, , 42, , 3, ,010, , , ,30.21, , , , , ,30.28, ,AA, , , ,30.28, 
13743,20160311,2052,11,FEW160 BKN250, ,10.00, , , ,62, ,16.7, ,51, ,10.3, ,39, ,3.9, , 43, ,13, ,060, , , ,30.22, , , , , ,30.29, ,AA, , , ,30.29, 
13743,20160311,2152,11,FEW170 BKN250, ,10.00, , , ,59, ,15.0, ,50, ,10.0, ,41, ,5.0, , 51, , 6, ,070, , , ,30.24, , , , , ,30.31, ,AA, , , ,30.31, 
13743,20160311,2252,11,SCT250, ,10.00, , , ,57, ,13.9, ,48, ,8.6, ,37, ,2.8, , 47, , 0, ,000, , , ,30.26, , , , , ,30.33, ,AA, , , ,30.33, 
13743,20160311,2352,11,FEW250, ,10.00, , , ,58, ,14.4, ,47, ,8.5, ,35, ,1.7, , 42, , 3, ,060, , , ,30.27, , , , , ,30.33, ,AA, , , ,30.34, 
13743,20160312,0052,11,FEW250, ,10.00, , , ,55, ,12.8, ,46, ,7.9, ,36, ,2.2, , 49, , 0, ,000, , , ,30.27, , , , , ,30.34, ,AA, , , ,30.34, 
13743,20160312,0152,11,SCT250, ,10.00, , , ,54, ,12.2, ,47, ,8.0, ,38, ,3.3, , 55, , 5, ,040, , , ,30.27, , , , , ,30.34, ,AA, , , ,30.34, 
13743,20160312,0252,11,FEW150 SCT250, ,10.00, , , ,52, ,11.1, ,46, ,7.7, ,39, ,3.9, , 61, , 7, ,060, , , ,30.26, , , , , ,30.32, ,AA, , , ,30.33, 
13743,20160312,0352,11,BKN230, ,10.00, , , ,52, ,11.1, ,46, ,7.7, ,39, ,3.9, , 61, , 0, ,000, , , ,30.27, , , , , ,30.33, ,AA, , , ,30.34, 
13743,20160312,0452,11,FEW080 OVC230, ,10.00, , , ,52, ,11.1, ,46, ,7.7, ,39, ,3.9, , 61, , 3, ,050, , , ,30.27, , , , , ,30.34, ,AA, , , ,30.34, 
13743,20160312,0552,11,FEW090 BKN230, ,10.00, , , ,51, ,10.6, ,45, ,7.4, ,39, ,3.9, , 64, , 6, ,050, , , ,30.26, , , , , ,30.32, ,AA, , , ,30.33, 
13743,20160312,0652,11,BKN070 OVC230, ,10.00, , , ,51, ,10.6, ,45, ,7.2, ,38, ,3.3, , 61, , 7, ,040, , , ,30.26, , , , , ,30.33, ,AA, , , ,30.33, 
13743,20160312,0752,11,BKN070 OVC230, ,10.00, , , ,51, ,10.6, ,45, ,7.0, ,37, ,2.8, , 59, , 8, ,040, , , ,30.26, , , , , ,30.33, ,AA, , , ,30.33, 
13743,20160312,0852,11,BKN065 OVC100, ,10.00, , , ,53, ,11.7, ,45, ,7.3, ,36, ,2.2, , 53, , 3, ,VR , , , ,30.25, , , , , ,30.32, ,AA, , , ,30.32, 
13743,20160312,0952,11,BKN060 OVC100, ,10.00, , , ,53, ,11.7, ,46, ,7.5, ,37, ,2.8, , 55, , 3, ,170, , , ,30.24, , , , , ,30.31, ,AA, , , ,30.31, 
13743,20160312,1052,11,SCT065 BKN090 OVC200, ,10.00, , , ,55, ,12.8, ,49, ,9.2, ,42, ,5.6, , 62, , 7, ,190, , , ,30.21, , , , , ,30.28, ,AA, , , ,30.28, 
13743,20160312,1152,11,OVC070, ,10.00, , , ,56, ,13.3, ,50, ,9.7, ,43, ,6.1, , 62, , 3, ,180, , , ,30.19, , , , , ,30.26, ,AA, , , ,30.26, 
13743,20160312,1252,11,BKN070 BKN110 OVC210, ,10.00, , , ,59, ,15.0, ,52, ,11.0, ,45, ,7.2, , 60, , 5, ,170, , , ,30.16, , , , , ,30.22, ,AA, , , ,30.23, 
13743,20160312,1352,11,OVC055, ,10.00, , , ,59, ,15.0, ,52, ,11.2, ,46, ,7.8, , 62, , 3, ,040, , , ,30.12, , , , , ,30.19, ,AA, , , ,30.19, 
13743,20160312,1452,11,BKN070 BKN100 OVC200, ,10.00, , , ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, , 62, , 3, ,030, , , ,30.09, , , , , ,30.16, ,AA, ,  T, ,30.16, 
13743,20160312,1552,11,BKN070 OVC090, ,10.00, , , ,59, ,15.0, ,53, ,11.5, ,47, ,8.3, , 65, , 9, ,070, , , ,30.06, , , , , ,30.13, ,AA, ,  T, ,30.13, 
13743,20160312,1652,11,FEW070 SCT090 BKN120, ,10.00, , , ,57, ,13.9, ,51, ,10.7, ,46, ,7.8, , 67, , 7, ,080, , , ,30.04, , , , , ,30.11, ,AA, ,  T, ,30.11, 
13743,20160312,1752,11,FEW080 SCT095 BKN120, ,10.00, , , ,56, ,13.3, ,51, ,10.5, ,46, ,7.8, , 69, , 5, ,080, , , ,30.04, , , , , ,30.10, ,AA, , , ,30.11, 
13743,20160312,1852,11,FEW095 BKN140, ,10.00, , , ,55, ,12.8, ,50, ,10.2, ,46, ,7.8, , 72, , 7, ,060, , , ,30.04, , , , , ,30.11, ,AA, , , ,30.11, 
13743,20160312,1952,11,FEW100 BKN160, ,10.00, , , ,55, ,12.8, ,50, ,10.2, ,46, ,7.8, , 72, , 6, ,040, , , ,30.04, , , , , ,30.11, ,AA, , , ,30.11, 
13743,20160312,2052,11,BKN180, ,10.00, , , ,54, ,12.2, ,50, ,9.9, ,46, ,7.8, , 75, , 6, ,060, , , ,30.03, , , , , ,30.09, ,AA, , , ,30.10, 
13743,20160312,2152,11,BKN065 BKN180, ,10.00, , , ,54, ,12.2, ,50, ,9.9, ,46, ,7.8, , 75, , 3, ,040, , , ,30.01, , , , , ,30.08, ,AA, , , ,30.08, 
13743,20160312,2252,11,SCT060 OVC150, ,10.00, , , ,54, ,12.2, ,49, ,9.7, ,45, ,7.2, , 72, , 0, ,000, , , ,30.00, , , , , ,30.07, ,AA, , , ,30.07, 
13743,20160312,2352,11,FEW060 OVC150, ,10.00, , , ,54, ,12.2, ,50, ,9.9, ,46, ,7.8, , 75, , 5, ,210, , , ,29.98, , , , , ,30.05, ,AA, , , ,30.05, 
13743,20160313,0052,11,SCT060 OVC150, ,10.00, , , ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, , 75, , 0, ,000, , , ,29.97, , , , , ,30.03, ,AA, , , ,30.04, 
13743,20160313,0152,11,OVC060, ,10.00, , , ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, , 0, ,000, , , ,29.96, , , , , ,30.03, ,AA, , , ,30.03, 
13743,20160313,0252,11,OVC065, ,10.00, , , ,55, ,12.8, ,51, ,10.4, ,47, ,8.3, , 75, , 7, ,070, , , ,29.94, , , , , ,30.01, ,AA, , , ,30.01, 
13743,20160313,0352,11,OVC060, ,10.00, , , ,55, ,12.8, ,51, ,10.4, ,47, ,8.3, , 75, , 0, ,000, , , ,29.93, , , , , ,30.00, ,AA, , , ,30.00, 
13743,20160313,0452,11,BKN065 OVC100, ,10.00, , , ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, , 3, ,080, , , ,29.93, , , , , ,30.00, ,AA, , , ,30.00, 
13743,20160313,0552,11,BKN060 BKN080 OVC100, ,10.00, , , ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, , 0, ,000, , , ,29.93, , , , , ,30.00, ,AA, , , ,30.00, 
13743,20160313,0652,11,SCT060 BKN075 OVC095, ,10.00, , , ,55, ,12.8, ,51, ,10.4, ,47, ,8.3, , 75, , 5, ,100, , , ,29.95, , , , , ,30.01, ,AA, , , ,30.02, 
13743,20160313,0752,11,BKN060 OVC090, ,10.00, , , ,55, ,12.8, ,52, ,11.0, ,49, ,9.4, , 80, , 7, ,030, , , ,29.94, , , , , ,30.01, ,AA, ,0.01, ,30.01, 
13743,20160313,0852,11,OVC100, ,10.00, , , ,56, ,13.3, ,52, ,11.0, ,48, ,8.9, , 75, , 8, ,030, , , ,29.95, , , , , ,30.02, ,AA, ,  T, ,30.02, 
13743,20160313,0952,11,BKN070, ,10.00, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, , 9, ,040, , , ,29.96, , , , , ,30.03, ,SY-MT, , , ,30.03, 
13743,20160313,1052,11,FEW050 SCT100 BKN120, ,10.00, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, ,10, ,050, , , ,29.96, , , , , ,30.03, ,AA, ,  T, ,30.03, 
13743,20160313,1152,11,SCT028 BKN065 OVC100, ,10.00, , , ,60, ,15.6, ,54, ,12.2, ,49, ,9.4, , 67, ,10, ,060, , , ,29.95, , , , , ,30.02, ,AA, , , ,30.02, 
13743,20160313,1249,11,BKN026 OVC065, ,10.00, , , ,61, ,16.0, ,53, ,11.7, ,46, ,8.0, , 58, , 9, ,060, , , ,29.93, , , , , ,M, ,SP, , , ,30.00, 
13743,20160313,1252,11,BKN026 OVC065, ,10.00, , , ,59, ,15.0, ,53, ,11.5, ,47, ,8.3, , 65, ,14, ,060, , , ,29.93, , , , , ,30.00, ,AA, , , ,30.00, 
13743,20160313,1352,11,OVC025, ,10.00, ,-RA, ,59, ,15.0, ,52, ,11.2, ,46, ,7.8, , 62, ,10, ,070, , , ,29.92, , , , , ,29.99, ,AA, ,  T, ,29.99, 
13743,20160313,1430,11,OVC025, , 6.00, ,-RA, ,56, ,13.3, ,51, ,10.4, ,46, ,7.8, , 69, ,14, ,040, , , ,29.92, , , , , ,M, ,SP, , , ,29.99, 
13743,20160313,1452,11,OVC024, , 7.00, ,-RA, ,55, ,12.8, ,51, ,10.4, ,47, ,8.3, , 75, ,11, ,050, , , ,29.94, , , , , ,30.01, ,AA, ,0.05, ,30.01, 
13743,20160313,1500,11,OVC024, , 2.00, ,+RA, ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, ,15, ,050, , , ,29.93, , , , , ,M, ,SP, , , ,30.00, 
13743,20160313,1509,11,OVC024, , 4.00, ,-RA, ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, , 80, , 9, ,040, , , ,29.94, , , , , ,M, ,SP, , , ,30.01, 
13743,20160313,1529,11,OVC024, ,10.00, ,-RA, ,53, ,11.7, ,50, ,9.9, ,47, ,8.3, , 80, ,11, ,040, , , ,29.95, , , , , ,M, ,SP, , , ,30.02, 
13743,20160313,1552,11,OVC024, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,14, ,040, , , ,29.96, , , , , ,30.02, ,AA, ,0.07, ,30.03, 
13743,20160313,1644,11,BKN011 OVC022, ,10.00, , , ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, , 86, ,16, ,050, , , ,29.94, , , , , ,M, ,SP, , , ,30.01, 
13743,20160313,1652,11,BKN011 OVC022, , 9.00, , , ,52, ,11.1, ,50, ,10.2, ,49, ,9.4, , 90, ,14, ,050, , , ,29.94, , , , , ,30.01, ,AA, , , ,30.01, 
13743,20160313,1714,11,OVC008, , 8.00, , , ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, ,13, ,050, , , ,29.94, , , , , ,M, ,SP, , , ,30.01, 
13743,20160313,1725,11,OVC010, ,10.00, , , ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, ,13, ,060, , , ,29.94, , , , , ,M, ,SP, , , ,30.01, 
13743,20160313,1752,11,BKN010 OVC025, ,10.00, , , ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, ,13, ,060, , , ,29.94, , , , , ,30.01, ,AA, , , ,30.01, 
13743,20160313,1800,11,SCT010 OVC025, ,10.00, , , ,51, ,10.6, ,49, ,9.7, ,48, ,8.9, , 90, ,14, ,050, , , ,29.94, , , , , ,M, ,SP, , , ,30.01, 
13743,20160313,1840,11,SCT009 OVC025, ,10.00, ,-RA, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, ,11, ,060, , , ,29.93, , , , , ,M, ,SP, , , ,30.00, 
13743,20160313,1852,11,SCT011 OVC025, ,10.00, ,-RA, ,51, ,10.6, ,49, ,9.7, ,48, ,8.9, , 90, ,11, ,060, , , ,29.94, , , , , ,30.01, ,AA, ,  T, ,30.01, 
13743,20160313,1952,11,FEW011 OVC027, ,10.00, ,-RA, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, ,11, ,060, , , ,29.93, , , , , ,30.00, ,AA, ,0.01, ,30.00, 
13743,20160313,2052,11,FEW015 OVC027, ,10.00, ,-RA, ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, , 9, ,060, , , ,29.93, , , , , ,30.00, ,AA, ,0.01, ,30.00, 
13743,20160313,2152,11,OVC021, , 6.00, ,-RA BR, ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, , 9, ,060, , , ,29.91, , , , , ,29.98, ,AA, ,0.04, ,29.98, 
13743,20160313,2252,11,FEW011 BKN021 OVC028, , 6.00, ,-RA BR, ,49, ,9.4, ,48, ,8.6, ,46, ,7.8, , 89, , 7, ,080, , , ,29.90, , , , , ,29.97, ,AA, ,0.07, ,29.97, 
13743,20160313,2329,11,BKN011 OVC021, ,10.00, , , ,50, ,10.0, ,48, ,8.8, ,46, ,7.8, , 86, , 6, ,050, , , ,29.90, , , , , ,M, ,SP, , , ,29.97, 
13743,20160313,2352,11,BKN011 OVC017, ,10.00, , , ,50, ,10.0, ,48, ,8.8, ,46, ,7.8, , 86, , 7, ,050, , , ,29.90, , , , , ,29.97, ,AA, ,  T, ,29.97, 
13743,20160314,0052,11,OVC011, , 5.00, ,-RA BR, ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, , 7, ,030, , , ,29.89, , , , , ,29.96, ,AA, ,0.02, ,29.96, 
13743,20160314,0120,11,BKN009 OVC013, , 3.00, ,+RA BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, , 7, ,010, , , ,29.89, , , , , ,M, ,SP, , , ,29.96, 
13743,20160314,0124,11,OVC011, , 2.00, ,+RA BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, , 7, ,010, , , ,29.89, , , , , ,M, ,SP, , , ,29.96, 
13743,20160314,0130,11,FEW006 BKN011 OVC017, , 3.00, ,+RA BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, , 8, ,030, , , ,29.88, , , , , ,M, ,SP, , , ,29.95, 
13743,20160314,0150,11,FEW005 OVC016, , 6.00, ,-RA BR, ,48, ,9.0, ,47, ,8.3, ,46, ,8.0, , 93, , 8, ,360, , , ,29.89, , , , , ,M, ,SP, , , ,29.96, 
13743,20160314,0152,11,FEW005 OVC016, , 6.00, ,-RA BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, , 9, ,010, , , ,29.89, , , , , ,29.95, ,AA, ,0.17, ,29.96, 
13743,20160314,0245,11,SCT007 OVC016, , 2.50, ,-DZ BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, , 8, ,020, , , ,29.87, , , , , ,M, ,SP, , , ,29.94, 
13743,20160314,0252,11,BKN007 BKN013 OVC018, , 2.50, ,-DZ BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, , 9, ,010, , , ,29.87, , , , , ,29.94, ,AA, ,  T, ,29.94, 
13743,20160314,0302,11,BKN007 OVC013, , 3.00, ,-DZ BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, ,10, ,360, , , ,29.87, , , , , ,M, ,SP, , , ,29.94, 
13743,20160314,0317,11,OVC005, , 2.50, ,-DZ BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, ,10, ,010, , , ,29.86, , , , , ,M, ,SP, , , ,29.93, 
13743,20160314,0330,11,BKN005 OVC011, , 4.00, ,-DZ BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, ,10, ,020, , , ,29.86, , , , , ,M, ,SP, , , ,29.93, 
13743,20160314,0350,11,BKN008 OVC012, , 9.00, ,-DZ, ,48, ,9.0, ,47, ,8.3, ,46, ,8.0, , 93, ,11, ,010, , , ,29.86, , , , , ,M, ,SP, , , ,29.93, 
13743,20160314,0352,11,BKN008 OVC012, , 9.00, ,-DZ, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, ,11, ,360, , , ,29.86, , , , , ,29.93, ,AA, ,  T, ,29.93, 
13743,20160314,0419,11,OVC007, , 5.00, ,-DZ BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, ,11, ,010, , , ,29.86, , , , , ,M, ,SP, , , ,29.93, 
13743,20160314,0452,11,OVC006, , 4.00, ,-DZ BR, ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, ,10, ,020, , , ,29.86, , , , , ,29.93, ,AA, ,  T, ,29.93, 
13743,20160314,0552,11,OVC006, , 3.00, ,-DZ BR, ,49, ,9.4, ,48, ,9.1, ,48, ,8.9, , 96, ,11, ,020, , , ,29.87, , , , , ,29.94, ,AA, ,  T, ,29.94, 
13743,20160314,0652,11,OVC006, , 5.00, ,-DZ BR, ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, ,11, ,020, , , ,29.88, , , , , ,29.95, ,AA, ,  T, ,29.95, 
13743,20160314,0752,11,OVC006, , 5.00, ,-DZ BR, ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, ,14, ,040, , , ,29.89, , , , , ,29.96, ,AA, ,  T, ,29.96, 
13743,20160314,0852,11,OVC007, , 7.00, , , ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, ,10, ,020, , , ,29.90, , , , , ,29.96, ,AA, ,  T, ,29.97, 
13743,20160314,0952,11,OVC007, , 6.00, ,BR, ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, ,10, ,020, , , ,29.90, , , , , ,29.96, ,AA, , , ,29.97, 
